,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
54,Middlesbrough,Preston,-0.35589080359462555,0.01028743432056743,D,0.4974371948107481,0.9338572766893806,D,T Nield,0.4274045712711037,-1.0662560128639764,0.6104176469868284,-0.6651366950341927,-1.5757711846442544,2.291411140392247,0.9146142180235068,-1.0317935097384758,-1.4926764348815305,2.191684293173097,-0.21566554640687682,-0.25840283834906114
55,Plymouth,Sunderland,1.3080142521724547,0.9361565231716394,H,-0.8592097001276557,0.9338572766893806,A,J Brooks,-0.1314294928606058,1.6543456694435918,0.6104176469868284,1.8500861013135943,0.8987222787011393,-0.05207752591800542,-0.935167346518417,0.10066278143790006,1.577972231160475,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
56,Sheffield Weds,QPR,-0.35589080359462555,0.01028743432056743,D,-0.8592097001276557,-0.6519380988208883,D,O Langford,-0.1314294928606058,0.6650359667862943,-1.0113561752659999,0.34095242350492216,-1.5757711846442544,-1.3540156738681455,1.5312080728708148,-0.27682264895422526,-1.4926764348815305,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
57,Swansea,Norwich,-0.35589080359462555,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,J Busby,-0.8765415783695518,0.6650359667862943,-0.20046926413958574,-0.16209213576463527,0.8987222787011393,0.4686977332620506,-0.626870419094763,0.10066278143790006,0.04264789813947232,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
58,Watford,Coventry,-0.35589080359462555,0.01028743432056743,D,-0.8592097001276557,0.9338572766893806,A,R Madley,0.7999606140255767,1.6543456694435918,0.6104176469868284,0.8439969827744795,-0.6478361358897318,-0.5728527850980615,-0.010276564247455097,1.9880899333985265,0.04264789813947232,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
59,Portsmouth,West Brom,-1.1878433314781656,1.8620256120227114,A,-0.8592097001276557,0.9338572766893806,A,L Doughty,0.05484852851663072,2.149000520772241,-1.8222430863924142,1.8500861013135943,2.1359690103738362,-1.6144033034581735,1.2229111454471608,-0.27682264895422526,2.3456343976709766,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
60,Stoke,Hull,-0.35589080359462555,1.8620256120227114,A,0.4974371948107481,-0.6519380988208883,H,B Toner,0.05484852851663072,0.6650359667862943,-1.0113561752659999,-0.16209213576463527,0.28009891286479094,-0.5728527850980615,-1.243464273942071,0.10066278143790006,0.8103100646499737,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
61,Norwich,Watford,2.1399667800559947,0.01028743432056743,H,1.854084089749152,0.9338572766893806,H,A Backhouse,0.9862386354028132,0.17038111545764553,1.4213045581132426,-0.16209213576463527,-1.5757711846442544,-1.0936280442781174,-0.935167346518417,0.10066278143790006,0.04264789813947232,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
62,QPR,Millwall,-0.35589080359462555,0.01028743432056743,D,0.4974371948107481,0.9338572766893806,D,J Busby,-1.2490976211240248,1.4070182437792675,-1.0113561752659999,0.8439969827744795,-0.6478361358897318,-0.05207752591800542,-0.31857349167110904,1.9880899333985265,0.04264789813947232,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
63,Sunderland,Middlesbrough,-0.35589080359462555,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,S Hooper,-0.8765415783695518,0.17038111545764553,-1.0113561752659999,-1.1681812543037502,-0.9571478188079059,0.7290853628520787,-0.935167346518417,0.10066278143790006,0.8103100646499737,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
64,Bristol City,Oxford,0.4760617242889146,0.01028743432056743,H,-0.8592097001276557,0.9338572766893806,A,W Finnie,0.9862386354028132,-0.8189285871996521,0.6104176469868284,-0.6651366950341927,1.5173456445374878,0.4686977332620506,-0.31857349167110904,-1.4092789401306012,-0.7250142683710291,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
65,Burnley,Portsmouth,0.4760617242889146,0.01028743432056743,H,-0.8592097001276557,0.9338572766893806,A,D Webb,0.7999606140255767,-1.313583438528301,-0.20046926413958574,-0.6651366950341927,1.2080339616193136,-2.1351785626382296,-0.626870419094763,-1.0317935097384758,0.04264789813947232,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
66,Cardiff,Leeds,-1.1878433314781656,0.9361565231716394,A,-0.8592097001276557,0.9338572766893806,A,J Smith,-1.9942097066329707,1.1596908181149432,-1.0113561752659999,1.8500861013135943,-0.3385244529715575,0.4686977332620506,-1.860058128789379,-0.27682264895422526,0.04264789813947232,-0.2040839625221912,4.636809247747852,-0.25840283834906114
67,Coventry,Swansea,-0.35589080359462555,0.9361565231716394,A,0.4974371948107481,2.5196526521996496,A,J Linington,1.1725166567800498,0.17038111545764553,1.0158611025500355,0.34095242350492216,0.28009891286479094,-1.8747909330482015,-0.010276564247455097,-0.6543080793463505,0.04264789813947232,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
68,Luton,Sheffield Weds,0.4760617242889146,0.01028743432056743,H,-0.8592097001276557,-0.6519380988208883,D,G Ward,0.24112654989386723,0.4177085411219699,-0.6059127197027928,1.347041542044037,-0.6478361358897318,0.4686977332620506,0.6063172905998528,0.10066278143790006,-0.7250142683710291,-1.0026733810872872,-0.21566554640687682,3.319482615714863
69,Sheffield United,Derby,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,A Madley,0.7999606140255767,-1.8082382898569498,0.20497419142362136,-1.6712258135733076,-0.02921277005338329,0.2083101036720226,1.5312080728708148,-1.0317935097384758,0.8103100646499737,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
70,West Brom,Plymouth,-0.35589080359462555,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,A Kitchen,0.6136825926483402,1.6543456694435918,-0.20046926413958574,0.34095242350492216,-0.6478361358897318,-0.8332404146880895,-0.31857349167110904,-1.0317935097384758,0.8103100646499737,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
71,Preston,Blackburn,-1.1878433314781656,-0.9155816545305046,D,-0.8592097001276557,-0.6519380988208883,D,M Donohue,-1.2490976211240248,-1.0662560128639764,0.20497419142362136,-0.16209213576463527,-0.3385244529715575,0.9894729924421066,-0.626870419094763,-0.27682264895422526,1.577972231160475,1.3930948746080007,4.636809247747852,3.319482615714863
72,Plymouth,Luton,1.3080142521724547,0.01028743432056743,H,0.4974371948107481,-0.6519380988208883,H,J Busby,0.9862386354028132,1.4070182437792675,0.6104176469868284,-0.6651366950341927,-2.194394550480603,0.2083101036720226,-0.935167346518417,3.8755170853591525,-0.7250142683710291,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
73,Blackburn,QPR,0.4760617242889146,-0.9155816545305046,H,-0.8592097001276557,-0.6519380988208883,D,C Pawson,0.9862386354028132,-1.0662560128639764,3.043078380366071,-1.1681812543037502,1.5173456445374878,-0.31246515550803344,0.6063172905998528,-1.0317935097384758,0.8103100646499737,-0.2040839625221912,-0.21566554640687682,3.319482615714863
74,Derby,Norwich,0.4760617242889146,1.8620256120227114,A,-0.8592097001276557,0.9338572766893806,A,O Langford,0.4274045712711037,-0.07694631020667887,0.20497419142362136,0.8439969827744795,0.5894105957829652,-1.3540156738681455,0.9146142180235068,0.10066278143790006,0.8103100646499737,-0.2040839625221912,-0.21566554640687682,-0.25840283834906114
75,Sheffield Weds,West Brom,1.3080142521724547,0.9361565231716394,H,1.854084089749152,-0.6519380988208883,H,B Toner,-0.31770751423784227,0.4177085411219699,0.20497419142362136,-0.16209213576463527,-0.02921277005338329,0.4686977332620506,-0.31857349167110904,-0.27682264895422526,2.3456343976709766,0.5945054560429048,-0.21566554640687682,-0.25840283834906114
76,Hull,Cardiff,2.1399667800559947,0.01028743432056743,H,1.854084089749152,0.9338572766893806,H,L Doughty,0.7999606140255767,1.4070182437792675,1.8267480136764498,0.8439969827744795,-0.6478361358897318,-0.05207752591800542,0.2980203631761989,0.10066278143790006,0.8103100646499737,1.3930948746080007,-0.21566554640687682,-0.25840283834906114
77,Leeds,Coventry,1.3080142521724547,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,G Ward,-0.1314294928606058,-0.8189285871996521,1.4213045581132426,-0.6651366950341927,1.5173456445374878,0.7290853628520787,0.2980203631761989,-0.6543080793463505,-0.7250142683710291,-1.0026733810872872,-0.21566554640687682,-0.25840283834906114
78,Middlesbrough,Stoke,0.4760617242889146,-0.9155816545305046,H,0.4974371948107481,-0.6519380988208883,H,S Martin,2.290184785043469,-0.8189285871996521,1.8267480136764498,-1.1681812543037502,-0.3385244529715575,1.2498606220321347,0.2980203631761989,-1.0317935097384758,1.577972231160475,3.7888631303032887,-0.21566554640687682,-0.25840283834906114
