Unnamed: 0,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
60,9,19,-0.3558908035946255,1.8620256120227117,1,0.4974371948107481,-0.6519380988208883,0,26,0.0548485285166307,0.6650359667862943,-1.011356175266,-0.1620921357646352,0.2800989128647909,-0.5728527850980615,-1.243464273942071,0.1006627814379,0.8103100646499737,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
61,18,6,2.1399667800559947,0.0102874343205674,0,1.854084089749152,0.9338572766893806,0,17,0.9862386354028132,0.1703811154576455,1.4213045581132426,-0.1620921357646352,-1.5757711846442544,-1.0936280442781174,-0.935167346518417,0.1006627814379,0.0426478981394723,-1.0026733810872872,-0.2156655464068768,-0.2584028383490611
62,8,16,-0.3558908035946255,0.0102874343205674,2,0.4974371948107481,0.9338572766893806,2,6,-1.2490976211240248,1.4070182437792675,-1.011356175266,0.8439969827744795,-0.6478361358897318,-0.0520775259180054,-0.318573491671109,1.9880899333985265,0.0426478981394723,-1.0026733810872872,-0.2156655464068768,-0.2584028383490611
63,23,13,-0.3558908035946255,-0.9155816545305046,0,0.4974371948107481,-0.6519380988208883,0,21,-0.8765415783695518,0.1703811154576455,-1.011356175266,-1.1681812543037502,-0.957147818807906,0.7290853628520787,-0.935167346518417,0.1006627814379,0.8103100646499737,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
64,16,12,0.4760617242889146,0.0102874343205674,0,-0.8592097001276557,0.9338572766893806,1,27,0.9862386354028132,-0.8189285871996521,0.6104176469868284,-0.6651366950341927,1.5173456445374878,0.4686977332620506,-0.318573491671109,-1.4092789401306012,-0.7250142683710291,1.3930948746080007,-0.2156655464068768,-0.2584028383490611
65,17,4,0.4760617242889146,0.0102874343205674,0,-0.8592097001276557,0.9338572766893806,1,8,0.7999606140255767,-1.313583438528301,-0.2004692641395857,-0.6651366950341927,1.2080339616193136,-2.1351785626382296,-0.626870419094763,-1.0317935097384758,0.0426478981394723,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
66,2,15,-1.1878433314781656,0.9361565231716394,1,-0.8592097001276557,0.9338572766893806,1,0,-1.9942097066329707,1.1596908181149432,-1.011356175266,1.8500861013135943,-0.3385244529715575,0.4686977332620506,-1.860058128789379,-0.2768226489542252,0.0426478981394723,-0.2040839625221912,4.636809247747852,-0.2584028383490611
67,12,5,-0.3558908035946255,0.9361565231716394,1,0.4974371948107481,2.5196526521996496,1,28,1.1725166567800498,0.1703811154576455,1.0158611025500357,0.3409524235049221,0.2800989128647909,-1.874790933048201,-0.010276564247455,-0.6543080793463505,0.0426478981394723,0.5945054560429048,-0.2156655464068768,-0.2584028383490611
68,11,23,0.4760617242889146,0.0102874343205674,0,-0.8592097001276557,-0.6519380988208883,2,9,0.2411265498938672,0.4177085411219699,-0.6059127197027928,1.347041542044037,-0.6478361358897318,0.4686977332620506,0.6063172905998528,0.1006627814379,-0.7250142683710291,-1.0026733810872872,-0.2156655464068768,3.319482615714863
69,20,0,-0.3558908035946255,-0.9155816545305046,0,-0.8592097001276557,-0.6519380988208883,2,29,0.7999606140255767,-1.8082382898569496,0.2049741914236213,-1.6712258135733076,-0.0292127700533832,0.2083101036720226,1.5312080728708148,-1.0317935097384758,0.8103100646499737,-0.2040839625221912,-0.2156655464068768,-0.2584028383490611
